"a" "b"
"190" 3310.79684 14.868
"180" 3272.89534 15.103
"292" 4055.70511 15.242
"205" 3390.75906 15.275
"263" 3781.61755 15.318
"149" 3047.55118 15.109
"202" 3377.63961 14.832
"27" 2277.68138 15.086
"280" 4014.75249 14.686
"179" 3268.78068 14.946
"141" 3026.65266 15.156
"329" 4402.83574 14.842
"129" 3000.62144 14.802
"78" 2661.74293 14.967
"235" 3695.71486 15.108
"99" 2910.79723 15.246
"93" 2731.50571 15.304
"44" 2345.49884 14.845
"94" 2872.85629 15.283
"332" 4416.81318 14.791
"137" 3018.62865 14.925
"184" 3289.74897 14.9
"257" 3761.6905 14.848
"324" 4376.77417 15.324
"305" 4107.65843 15.053
"57" 2588.83847 14.925
"335" 4428.85426 15.19
"119" 2979.77618 14.897
"50" 2544.79335 15.293
"225" 3646.83182 15.192
"244" 3721.61935 15.308
"176" 3238.86281 15.331
"350" 4479.66054 14.819
"366" 4540.52557 14.936
"291" 4053.75532 14.739
"32" 2290.7491 15.24
"250" 3741.66039 15.137
"313" 4164.52032 15.152
"259" 3769.66596 15.098
"133" 3008.60906 15.06
"312" 4153.54061 15.072
"76" 2657.66244 15.311
"342" 4453.6668 15.219
"201" 3366.68307 14.697
"83" 2673.61571 14.989
"232" 3686.81284 15.159
"256" 3758.64317 14.99
"70" 2642.64812 15.158
"306" 4117.62394 14.896
"337" 4435.72785 15.178
"301" 4084.68035 15.333
"130" 3002.60609 15.3
"42" 2331.51651 14.892
"31" 2288.71435 14.68
"216" 3444.50304 14.807
"212" 3415.59978 15.093
"275" 3994.89336 15.036
"7" 2206.74478 15.335
"79" 2663.66978 15.17
"353" 4489.67732 15.34
"242" 3715.83442 14.828
"227" 3661.75767 15.324
"348" 4473.59208 14.928
"71" 2644.63786 14.746
"46" 2365.51759 15.307
"55" 2577.7713 14.765
"208" 3403.62542 15.161
"169" 3101.48671 15.311
"126" 2994.74579 15.105
"87" 2685.60726 15.283
"139" 3022.73529 15.08
"278" 4007.70461 14.704
"131" 3004.60896 14.947
"298" 4072.63433 15.103
"49" 2541.8666 15.135
"108" 2949.72034 15.257
"248" 3736.64207 14.716
"80" 2665.71305 14.703
"303" 4100.81708 15.127
"210" 3406.61292 15.054
"65" 2625.78967 15.278
"211" 3410.57752 15.151
"52" 2554.88577 15.21
"356" 4500.70194 15.013
"74" 2652.61111 15.029
"66" 2628.59362 15.171
"361" 4520.54718 15.21
"86" 2681.66031 15.218
"299" 4077.66647 15.303
"264" 3785.58786 14.926
"288" 4045.85162 15.331
"72" 2646.63264 15.244
"234" 3692.65085 15.211
"272" 3973.90773 15.076
"320" 4362.75108 15.323
"218" 3591.91367 14.782
"10" 2226.70751 15.108
"258" 3764.66763 14.691
"336" 4431.70815 15.028
"249" 3739.64543 15.175
"95" 2883.86981 14.704
"236" 3698.67259 14.96
"47" 2519.89401 15.263
"355" 4498.59451 15.015
"81" 2667.63585 15.225
"349" 4477.67912 15.076
"319" 4355.82218 15.324
"255" 3756.7191 15.308
"136" 3016.64326 15.243
"90" 2699.51791 15.289
"181" 3275.89413 14.97
"73" 2650.59865 15.31
"314" 4176.51991 15.135
"204" 3386.64988 15.268
"170" 3103.48354 15.013
"30" 2283.72578 15.226
"290" 4051.6562 15.15
"359" 4509.5844 15.148
"246" 3727.63086 15.156
"267" 3804.53272 15.02
"357" 4502.63912 15.176
"281" 4016.81554 15.205
"166" 3089.53664 15.051
"4" 2184.82668 15.183
"127" 2996.6212 14.683
"237" 3700.71198 15.307
"48" 2526.8723 15.256
"26" 2273.62699 15.309
"207" 3400.61593 15.259
"162" 3077.61459 14.713
"41" 2325.57752 15.149
"364" 4531.53299 15.283
"89" 2694.55181 14.934
"177" 3246.89468 14.69
"362" 4523.56451 15.104
"231" 3683.76496 14.713
"213" 3422.52556 15.243
"143" 3030.69349 15.254
"206" 3398.63626 14.791
"16" 2240.75746 15.102
"310" 4129.68549 15.245
"330" 4406.7859 14.963
"154" 3057.54256 14.969
"96" 2892.83501 15.175
"19" 2249.67831 14.746
"230" 3674.8491 15.162
"102" 2925.74812 15.259
"8" 2216.87219 15.238
"197" 3349.66011 14.901
"293" 4057.684 14.889
"174" 3133.48014 15.327
"343" 4456.66957 15.101
"68" 2634.57176 14.91
"2" 2171.86775 15.254
"276" 4001.80123 15.005
"198" 3352.80121 14.774
"105" 2939.73797 15.305
"61" 2617.70003 15.118
"28" 2279.70793 15.148
"215" 3434.56661 15.001
"196" 3338.68269 14.747
"171" 3109.48565 14.698
"365" 4534.50401 15.203
"85" 2677.61094 15.112
"238" 3702.79953 15.11
"243" 3718.63613 14.958
"339" 4441.83217 14.927
"29" 2281.70003 14.708
"302" 4092.76173 14.833
"91" 2705.52467 15.051
"289" 4048.71339 15.256
"53" 2558.88741 15.307
"3" 2183.82721 14.956
"346" 4466.6563 14.963
"134" 3010.62926 14.753
"14" 2234.67781 15.28
"307" 4121.62498 15.03
"233" 3689.72778 15.277
"331" 4409.85844 14.826
"160" 3072.52932 15.185
"358" 4507.59132 15.232
"82" 2671.6119 15.284
"24" 2262.6707 15.257
"69" 2640.65595 14.865
"226" 3656.82223 15.061
"209" 3406.55928 15.045
"262" 3778.60419 14.795
"104" 2932.85911 15.2
"5" 2191.79759 15.179
"25" 2269.73187 15.265
"325" 4379.7798 15.23
"251" 3745.59115 15.214
"261" 3775.60499 14.788
"311" 4146.53807 15.066
"63" 2622.81474 15.229
"309" 4126.59668 15.305
"222" 3633.77276 15.308
"185" 3294.75357 15.257
"322" 4369.75919 15.307
"54" 2563.77522 14.799
"200" 3359.62031 14.689
"363" 4525.56474 14.685
"120" 2981.78355 15.32
"122" 2986.66661 14.858
"347" 4469.63746 14.782
"124" 2990.76211 15
"304" 4104.72233 15.202
"220" 3615.89989 15.327
"12" 2230.66296 15.196
"6" 2200.80862 14.759
"64" 2624.80845 15.113
"33" 2292.72393 14.889
"318" 4350.8002 15.064
"38" 2304.66056 15.217
"240" 3707.68136 15.32
"241" 3712.83663 14.991
"18" 2244.8101 15.21
"9" 2223.73192 15.216
"360" 4515.55137 14.833
"161" 3075.52993 15.066
"35" 2296.71315 15.004
"115" 2968.84409 14.78
"112" 2960.82783 15.323
"265" 3790.55661 15.035
"121" 2983.68431 15.004
"13" 2232.68471 14.827
"163" 3081.60607 14.8
"34" 2294.69156 15.307
"84" 2675.61302 15.261
"172" 3113.47368 14.881
"354" 4493.63689 15.059
"203" 3379.74683 15.306
"153" 3055.54337 15.301
"274" 3987.83832 15.018
"219" 3608.90615 15.319
"173" 3123.50655 14.681
"56" 2580.80003 14.803
"36" 2298.66926 15.257
"156" 3061.53538 15.108
"317" 4345.84693 14.731
"195" 3334.62925 14.973
"285" 4030.84171 15.201
"266" 3797.53627 15.029
"145" 3038.60261 15.149
